.response,key_upDown.rt,session,participant,domEye,frameRate,expName,date,
1,0.885556221008,01,1,r,60.3027571344,supreff,2015_Apr_06_1853,
1,1.14855098724,01,1,r,60.3027571344,supreff,2015_Apr_06_1853,
1,0.663474082947,01,1,r,60.3027571344,supreff,2015_Apr_06_1853,
1,0.597338914871,01,1,r,60.3027571344,supreff,2015_Apr_06_1853,
1,0.586471796036,01,1,r,60.3027571344,supreff,2015_Apr_06_1853,
0,6.33821296692,01,1,r,60.3027571344,supreff,2015_Apr_06_1853,
1,0.900327920914,01,1,r,60.3027571344,supreff,2015_Apr_06_1853,
1,0.779678106308,01,1,r,60.3027571344,supreff,2015_Apr_06_1853,
1,0.961341142654,01,1,r,60.3027571344,supreff,2015_Apr_06_1853,
1,0.738348007202,01,1,r,60.3027571344,supreff,2015_Apr_06_1853,
1,0.630311965942,01,1,r,60.3027571344,supreff,2015_Apr_06_1853,
1,0.902450799942,01,1,r,60.3027571344,supreff,2015_Apr_06_1853,
1,0.880054950714,01,1,r,60.3027571344,supreff,2015_Apr_06_1853,
1,0.797945976257,01,1,r,60.3027571344,supreff,2015_Apr_06_1853,
1,0.781883955002,01,1,r,60.3027571344,supreff,2015_Apr_06_1853,
1,0.597164869308,01,1,r,60.3027571344,supreff,2015_Apr_06_1853,
1,0.53090596199,01,1,r,60.3027571344,supreff,2015_Apr_06_1853,
1,0.685576915741,01,1,r,60.3027571344,supreff,2015_Apr_06_1853,
1,0.58230805397,01,1,r,60.3027571344,supreff,2015_Apr_06_1853,
1,0.778110027313,01,1,r,60.3027571344,supreff,2015_Apr_06_1853,
1,3.25145101547,01,1,r,60.3027571344,supreff,2015_Apr_06_1853,
1,0.853091955185,01,1,r,60.3027571344,supreff,2015_Apr_06_1853,
1,0.596925020218,01,1,r,60.3027571344,supreff,2015_Apr_06_1853,
1,3.0882589817,01,1,r,60.3027571344,supreff,2015_Apr_06_1853,
1,3.01879692078,01,1,r,60.3027571344,supreff,2015_Apr_06_1853,
1,0.76331615448,01,1,r,60.3027571344,supreff,2015_Apr_06_1853,
1,0.636489868164,01,1,r,60.3027571344,supreff,2015_Apr_06_1853,
0,2.31797194481,01,1,r,60.3027571344,supreff,2015_Apr_06_1853,
1,0.666867017746,01,1,r,60.3027571344,supreff,2015_Apr_06_1853,
1,0.765074968338,01,1,r,60.3027571344,supreff,2015_Apr_06_1853,
1,0.595618009567,01,1,r,60.3027571344,supreff,2015_Apr_06_1853,
1,0.596190929413,01,1,r,60.3027571344,supreff,2015_Apr_06_1853,
1,0.519716978073,01,1,r,60.3027571344,supreff,2015_Apr_06_1853,
0,2.23826003075,01,1,r,60.3027571344,supreff,2015_Apr_06_1853,
0,2.48537802696,01,1,r,60.3027571344,supreff,2015_Apr_06_1853,
1,0.680717945099,01,1,r,60.3027571344,supreff,2015_Apr_06_1853,
1,3.3016910553,01,1,r,60.3027571344,supreff,2015_Apr_06_1853,
1,2.44059491158,01,1,r,60.3027571344,supreff,2015_Apr_06_1853,
